Gender,Major,Program,GPA
Male,B.Tech,CND,6.530654208772366
Female,PhD,CND,9.00652270744698
Male,B.Tech,ECE,6.267748799409562
Male,MS,ECE,7.0327226418227236
Male,B.Tech,ECE,7.248747888393749
Male,B.Tech,CHD,8.427638761368108
Female,B.Tech,ECE,7.131123310581371
Male,B.Tech,ECE,5.940842035166196
Male,B.Tech,CND,7.716146078608586
Female,B.Tech,CSE,6.733352206114926
Female,PhD,ECE,8.255938961222325
Male,B.Tech,CSE,6.7416141717279645
Female,B.Tech,CSE,6.979833750795281
Male,B.Tech,CSE,7.689359643970946
Male,MS,CSE,7.657159841664365
Female,B.Tech,CND,7.890159365771254
Male,B.Tech,ECE,7.9575235184875845
Other,B.Tech,CHD,6.573056365613678
Male,B.Tech,CSE,8.228954653205914
Female,MS,CSE,6.5838059026385505
Male,MS,CND,9.81906932290334
Male,MS,CHD,8.100188065889581
Male,B.Tech,CSE,6.853854315957484
Female,MS,CND,7.836975538521001
Female,MS,CSE,6.559170289900319
Female,MS,ECE,7.8343052940913935
Female,MS,CSE,7.671962814637722
Male,B.Tech,CSE,7.1802695826062495
Male,B.Tech,CND,7.015106928723703
Female,PhD,CND,9.336038257244983
Male,PhD,CSE,7.884953859550265
Male,B.Tech,CSE,6.109146308492517
Male,B.Tech,CND,6.037318125453755
Female,MS,ECE,7.862841249446716
Male,B.Tech,CSE,8.554619857255098
Female,MS,CND,8.94640152351031
Male,MS,CND,8.172614074522329
Male,B.Tech,CSE,8.318296171336474
Female,B.Tech,CND,7.77135383704617
Male,B.Tech,CSE,6.3188568957709546
Female,B.Tech,ECE,5.727270740509381
Female,B.Tech,CSE,5.685091509947085
Female,B.Tech,CSE,7.091290249701195
Male,B.Tech,CSE,6.619661551008722
Male,B.Tech,ECE,8.020795844527013
Male,B.Tech,ECE,5.72705726787075
Male,B.Tech,CHD,7.903101642985655
Male,B.Tech,CSE,8.151051131956189
Male,MS,CND,8.529493595216676
Male,MS,CND,7.344433016609494
Female,B.Tech,CSE,5.1447483447697415
Female,PhD,CSE,7.449688891881392
Male,MS,ECE,8.966656440591517
Female,B.Tech,CND,7.189322330099579
Male,B.Tech,CSE,8.15831309088787
Male,B.Tech,ECE,5.69724559357408
Female,B.Tech,CND,8.983446031601595
Male,MS,CSE,8.636586161167934
Male,B.Tech,CSE,7.2589072240756405
Male,MS,ECE,9.178778678154746
Male,PhD,CSE,8.022961831542325
Female,B.Tech,ECE,5.880729435527551
Female,B.Tech,CND,8.35949968336675
Male,MS,CND,6.6736543081016375
Male,B.Tech,CSE,6.630009061168219
Male,B.Tech,ECE,7.450445995867097
Male,B.Tech,CND,7.523606055473828
Male,B.Tech,CHD,5.4656981366398965
Female,MS,CSE,7.503032650025232
Male,B.Tech,ECE,6.935318262617135
Female,B.Tech,ECE,7.68089247481852
Female,B.Tech,ECE,7.020592249377502
Female,B.Tech,CSE,7.143504166813185
Male,B.Tech,ECE,7.182489202142065
Male,PhD,CSE,8.026398704532628
Male,B.Tech,CSE,7.329443595277251
Female,MS,CND,6.910683745086043
Male,B.Tech,CSE,5.5610689177945165
Male,B.Tech,ECE,4.688586438335796
Female,MS,CSE,8.486452590029318
Female,B.Tech,ECE,7.418687257936821
Female,B.Tech,CND,7.541757569371081
Female,MS,CND,8.334042402929676
Male,B.Tech,ECE,7.939397958994481
Female,B.Tech,CND,8.698830175954129
Female,B.Tech,ECE,7.288437887366897
Male,B.Tech,ECE,6.741587871400129
Female,B.Tech,ECE,7.487161208866837
Male,B.Tech,CSE,6.487839608453725
Female,B.Tech,CSE,4.5944016058393355
Female,B.Tech,CSE,6.766113296305645
Female,B.Tech,CSE,8.924601673427347
Female,B.Tech,ECE,8.236622779955093
Male,MS,CSE,7.833282073914321
Male,MS,CSE,8.634037748495981
Female,B.Tech,CND,6.924198643749245
Female,B.Tech,CHD,7.833661595161959
Female,B.Tech,ECE,6.704635714903488
Male,MS,ECE,7.054540147080948
Male,B.Tech,ECE,6.805567963778116
Male,B.Tech,ECE,6.587727020838722
Male,B.Tech,CSE,7.492657563988035
Male,B.Tech,CSE,6.504550000863401
Male,B.Tech,CSE,7.07972970103344
Female,B.Tech,CSE,8.6221526442455
Male,B.Tech,ECE,7.318148822752758
Female,MS,CHD,7.722550918792759
Female,MS,CSE,7.457079096509055
Female,B.Tech,ECE,8.394801250684734
Female,B.Tech,ECE,6.788396302774512
Male,PhD,CND,7.756346063040327
Male,PhD,CHD,7.58551841534634
Male,B.Tech,CHD,7.096537834532652
Male,B.Tech,CSE,8.468399438904054
Male,B.Tech,CND,6.820997278402566
Female,MS,ECE,7.314839128591109
Male,B.Tech,CHD,8.054764588033095
Female,B.Tech,ECE,5.73335594466214
Male,B.Tech,CND,6.369737167792889
Male,B.Tech,CHD,6.677335919085155
Male,B.Tech,ECE,5.719269962627078
Male,B.Tech,CSE,6.666374818452082
Male,MS,CSE,7.447815962496105
Male,PhD,CHD,7.668079063178432
Male,B.Tech,CHD,7.922958776466057
Male,PhD,CSE,7.844637064627475
Male,B.Tech,CHD,7.889597672647609
Male,B.Tech,CSE,6.991375042575736
Male,B.Tech,ECE,5.169809549835439
Female,B.Tech,ECE,7.097244576149325
Male,PhD,CHD,8.18122834659789
Male,PhD,ECE,8.745737850159317
Male,B.Tech,CSE,7.010121360239441
Male,B.Tech,ECE,6.872034998580113
Male,B.Tech,ECE,7.02653399816298
Male,MS,CSE,7.712571989375743
Male,B.Tech,CSE,7.188346582779446
Female,B.Tech,CSE,6.976121365295517
Female,B.Tech,CSE,7.296023257664994
Other,B.Tech,ECE,5.9641449125416095
Male,B.Tech,ECE,4.732347510826074
Female,B.Tech,CHD,6.89303777487944
Male,B.Tech,CSE,7.773311519958719
Male,B.Tech,CSE,7.117189489351619
Male,B.Tech,CND,7.644128953371565
Male,MS,ECE,7.640538920973569
Male,MS,CSE,8.228907091924663
Male,B.Tech,CHD,8.082066980836853
Male,B.Tech,CSE,5.700579933695654
Male,B.Tech,CSE,6.335071260018735
Male,MS,ECE,8.528526558638307
Male,B.Tech,CHD,6.935810655282796
Male,B.Tech,ECE,6.075999664991261
Male,B.Tech,ECE,6.68534983703735
Male,B.Tech,ECE,6.533963985295988
Female,MS,CSE,7.980845670873626
Male,B.Tech,ECE,8.62170360495164
Male,PhD,CHD,7.548487350011846
Male,MS,ECE,8.510485548670099
Female,MS,CHD,7.926413968298174
Male,B.Tech,ECE,6.448492507303076
Male,B.Tech,CND,5.133334435863114
Male,B.Tech,CSE,8.138527993454028
Female,B.Tech,ECE,5.837183784389822
Male,B.Tech,CND,7.232872848887757
Female,B.Tech,ECE,6.537629168930052
Male,MS,CHD,7.666112150246893
Male,PhD,ECE,8.194078436548052
Male,B.Tech,CSE,5.874579911366065
Male,MS,ECE,8.055829636716986
Male,PhD,CSE,8.537589364090353
Female,B.Tech,ECE,6.926967725450356
Male,MS,CHD,7.656712444944342
Male,B.Tech,CSE,7.436241459705267
Female,PhD,CSE,9.210506547720161
Male,B.Tech,CSE,6.955603932434126
Male,B.Tech,CND,8.838603697162098
Male,B.Tech,CHD,6.6388345600207
Male,B.Tech,ECE,6.290196268258604
Male,B.Tech,CSE,7.2549090166289325
Female,MS,ECE,6.670367078588525
Female,MS,ECE,7.78790401700789
Male,MS,CND,8.330772665861826
Male,B.Tech,CSE,6.113054714198553
Male,B.Tech,ECE,6.161735361009201
Female,B.Tech,CSE,6.892622154916569
Female,B.Tech,CSE,6.296399147373485
Male,B.Tech,ECE,7.185107274080722
Male,B.Tech,CSE,6.959259131268771
Female,B.Tech,ECE,8.472914744482377
Female,B.Tech,CND,7.3131609334173335
Male,B.Tech,ECE,6.10108389029995
Female,B.Tech,ECE,7.872225080112799
Male,B.Tech,ECE,6.284624395605654
Male,B.Tech,CSE,6.000075427982835
Female,B.Tech,ECE,7.052632611892471
Male,B.Tech,ECE,5.597718562071958
Male,B.Tech,CSE,6.233204414167985
Other,MS,CHD,8.050474351117787
Male,B.Tech,CHD,7.309460866263605
Female,B.Tech,ECE,6.824732478994245
Male,PhD,CSE,8.230896215654607
Female,B.Tech,CND,7.79830617490667
Female,B.Tech,ECE,5.658748494149664
Male,B.Tech,ECE,6.911009614368835
Male,B.Tech,CSE,6.8170476398278135
Male,PhD,CHD,8.93680026166848
Female,B.Tech,CSE,8.368173307968553
Male,B.Tech,CSE,6.945089656610428
Male,B.Tech,ECE,7.727245097508556
Female,B.Tech,ECE,7.4725352380692796
Male,B.Tech,ECE,6.453436665930069
Male,B.Tech,ECE,6.755314102239673
Female,MS,CND,7.5322101908441725
Male,B.Tech,ECE,7.359396596294326
Male,B.Tech,CSE,7.954524793233772
Male,B.Tech,ECE,6.30622005024439
Female,MS,ECE,7.199961807910897
Male,PhD,CND,9.217529861597422
Male,B.Tech,CSE,5.52879701215606
Male,B.Tech,CHD,9.049275578991814
Male,PhD,CHD,8.778953000445156
Male,B.Tech,CSE,9.032062672848998
Male,B.Tech,CSE,6.042702678011382
Male,B.Tech,ECE,5.718042686912453
Male,B.Tech,CSE,7.374276236091074
Male,MS,ECE,9.478011872925828
Female,B.Tech,CSE,4.815221534229881
Male,B.Tech,CND,6.047618094640285
Male,PhD,CHD,8.429756045907888
Male,B.Tech,ECE,5.7238028839415795
Other,B.Tech,CSE,7.444714679746631
Male,MS,CHD,7.8461653457346525
Male,B.Tech,ECE,7.1690550383330285
Female,MS,CHD,8.24843767520461
Female,B.Tech,CSE,5.879817786390579
Male,B.Tech,ECE,5.881705912737535
Male,B.Tech,CHD,8.870389938329948
Male,B.Tech,ECE,5.978440542366832
Female,B.Tech,ECE,7.932798115384358
Male,B.Tech,CSE,7.254165741326419
Male,B.Tech,ECE,6.691465738170509
Female,MS,ECE,8.645782484370606
Male,PhD,CHD,7.962877576181885
Male,B.Tech,CND,6.93605514250604
Male,B.Tech,CSE,5.149603150041155
Female,MS,CND,8.463643850438427
Male,B.Tech,CSE,9.357036477774738
Male,B.Tech,CSE,6.819288096616444
Female,B.Tech,CSE,5.550616770221261
Male,B.Tech,CSE,7.62626512417571
Female,B.Tech,ECE,6.204729593566747
Female,MS,CSE,7.397777945509134
Female,MS,CND,8.187951882842714
Male,B.Tech,CSE,6.533232851107586
Male,B.Tech,CSE,6.821488314911063
Male,B.Tech,ECE,6.703710598181426
Male,B.Tech,ECE,7.532471444529246
Male,B.Tech,CND,7.145116612894261
Female,B.Tech,CSE,6.333150515721604
Male,B.Tech,CSE,7.744181938113128
Male,B.Tech,CSE,5.463214584279181
Female,PhD,CHD,8.37282225629599
Male,MS,CND,8.225138494183408
Male,B.Tech,CSE,6.921846355371947
Female,B.Tech,CSE,6.546743659698151
Male,MS,ECE,7.902935533796566
Male,B.Tech,CND,7.163060242356486
Male,PhD,CHD,7.737125575257974
Female,B.Tech,ECE,7.2433203133173905
Male,PhD,ECE,8.651087655293317
Male,B.Tech,CSE,6.791943676978353
Male,B.Tech,CSE,6.495654914249761
Female,B.Tech,CSE,7.763309843600993
Male,MS,ECE,7.970616147141083
Male,B.Tech,ECE,5.956016960089769
Male,B.Tech,CND,9.212745406630505
Female,B.Tech,CND,6.25046223019248
Male,B.Tech,CSE,7.114537118906324
Male,B.Tech,CSE,7.289884446233249
Male,B.Tech,CSE,5.48517922918057
Male,B.Tech,ECE,6.111011425350309
Male,B.Tech,ECE,7.4093115545103725
Male,B.Tech,CSE,6.79752318956156
Female,MS,CSE,9.211084564692054
Male,B.Tech,ECE,6.4159580786605455
Female,B.Tech,CSE,5.656143941610295
Male,MS,CHD,6.692907870405428
Male,B.Tech,CSE,8.454746891981955
Male,B.Tech,CSE,7.182437209047668
Other,B.Tech,CHD,9.323594241954307
Female,MS,ECE,6.792807334040621
Male,B.Tech,ECE,7.131636712127164
Male,B.Tech,CSE,6.9635370102079
Male,B.Tech,ECE,6.197105825653816
Female,B.Tech,CSE,5.882566168189728
Female,MS,CND,9.398328875971862
Male,MS,CSE,7.480801652298034
Male,B.Tech,ECE,7.996086581016281
Male,PhD,CND,8.000924440465297
Female,B.Tech,ECE,7.45974279901845
Male,B.Tech,CHD,7.051516638724909
Female,MS,ECE,8.469799013050055
Male,MS,CND,8.678626178621528
Male,MS,ECE,8.39191995748579
Male,B.Tech,CSE,6.195357054266404
Male,B.Tech,CSE,8.312394725844587
Male,B.Tech,CSE,5.688250365804296
Male,PhD,CND,9.432099094532097
Other,B.Tech,CSE,5.82629553823529
Male,PhD,CSE,7.328769493202137
Female,B.Tech,CSE,8.016739145892743
Male,MS,ECE,8.17980150603459
Male,B.Tech,ECE,7.635124176114531
Male,B.Tech,CSE,7.865130819362088
Male,B.Tech,ECE,5.710455141169927
Male,MS,ECE,7.986681341300696
Female,B.Tech,CSE,7.371983225976146
Female,B.Tech,ECE,7.576595792892715
Male,MS,CSE,8.025233003843246
Male,B.Tech,ECE,6.267087093548339
Other,MS,CHD,8.50161467076289
Male,MS,CSE,9.070245584281972
Female,B.Tech,CND,7.743187864664479
Male,B.Tech,CND,8.282359020005503
Male,B.Tech,CSE,7.127254085580471
Male,B.Tech,ECE,6.062810206777174
Male,B.Tech,CHD,6.708771820158747
Male,PhD,ECE,8.242087923777577
Female,PhD,CND,7.733726762708962
Female,MS,CND,8.315072631543776
Male,B.Tech,ECE,5.466074658165322
Female,B.Tech,ECE,6.59172880286617
Female,B.Tech,ECE,7.486255671022213
Male,PhD,CSE,7.96939367896788
Female,MS,CSE,8.364970736623134
Male,B.Tech,ECE,5.81323200467515
Female,B.Tech,ECE,5.849188449255833
Male,MS,CND,6.987207506568771
Male,MS,ECE,7.101101713424015
Male,B.Tech,CSE,6.930130648513378
Male,PhD,CND,8.296798395677314
Male,MS,CHD,8.465263493030783
Female,MS,ECE,8.213619909379306
Male,B.Tech,ECE,7.588758616397991
Male,B.Tech,ECE,6.8693176338885085
Male,B.Tech,ECE,7.909998373007535
Female,B.Tech,ECE,6.135161370215451
Male,B.Tech,CND,5.354521825887206
Male,MS,CSE,8.33799101975199
Male,B.Tech,CSE,8.113132803409641
Female,B.Tech,CSE,7.587768987823508
Female,MS,CND,7.915878221227916
Other,B.Tech,CHD,7.604879378090019
Female,B.Tech,CND,7.943278453870389
Male,MS,CND,8.235510481242322
Female,MS,CSE,6.654660470123119
Female,B.Tech,CHD,7.21875952764903
Male,B.Tech,CHD,9.07742264863684
Male,B.Tech,CSE,6.6557710667176835
Male,B.Tech,CSE,7.211215110876062
Male,B.Tech,CND,5.808874319348277
Male,B.Tech,CND,6.888203973386171
Male,B.Tech,ECE,6.8457273697949566
Female,MS,CSE,7.697609866078289
Female,MS,CND,7.786561522274671
Male,MS,ECE,7.79386086000857
Female,B.Tech,CND,7.402800512827849
Male,B.Tech,ECE,7.002648987547022
Male,B.Tech,CSE,7.9225856912719275
Male,B.Tech,ECE,6.76771103160826
Male,B.Tech,CSE,7.3858307659751885
Male,MS,ECE,7.17554623609796
Male,B.Tech,CND,6.695335956219194
Male,B.Tech,ECE,6.631843656957479
Female,B.Tech,ECE,8.2193143261463
Male,B.Tech,ECE,7.328399256771633
Male,MS,ECE,8.565525284040811
Male,B.Tech,CSE,6.6797830272223475
Male,B.Tech,ECE,6.740203414547857
Male,MS,ECE,7.614968299937504
Male,B.Tech,CSE,4.905647044163034
Female,B.Tech,CND,7.634323808830682
Female,MS,ECE,9.768843020622999
Male,B.Tech,CSE,6.080951031619145
Female,PhD,ECE,8.05202269584417
Other,B.Tech,CSE,7.41966005382016
Female,B.Tech,CND,7.15953749459199
Male,B.Tech,ECE,8.101125114345798
Male,MS,ECE,8.273389125034528
Male,B.Tech,CSE,6.971245118528414
Male,PhD,CHD,8.217102695801616
Male,MS,CSE,8.753590999078728
Male,B.Tech,ECE,5.607602536850122
Male,B.Tech,ECE,5.890653745467684
Female,B.Tech,ECE,6.605839091489148
Female,PhD,CSE,8.031663081456689
Female,MS,CSE,7.6777673175714
Female,B.Tech,ECE,7.518389407649115
Female,MS,ECE,7.03102102001567
Male,B.Tech,ECE,6.009187358871676
Male,B.Tech,CHD,7.330817524089382
Female,B.Tech,ECE,5.107516070058004
Female,PhD,CND,8.188396530365349
Male,B.Tech,CSE,6.742053757609158
Male,B.Tech,CSE,8.894249534531658
Male,B.Tech,CHD,7.236237492303413
Female,B.Tech,CSE,6.104202630327278
Male,B.Tech,CHD,7.647897231204403
Male,B.Tech,ECE,8.143553764874929
Male,B.Tech,CND,6.951135732805916
Male,B.Tech,CND,7.918958427133651
Female,B.Tech,CSE,7.0356151033878636
Other,MS,CSE,8.074471670114983
Male,PhD,CND,7.824909369124219
Male,B.Tech,ECE,6.9930582581931
Female,MS,CHD,8.667044871038714
Male,PhD,CND,8.232481858704404
Male,B.Tech,ECE,6.029838434372774
Male,PhD,ECE,8.12774826964396
Male,B.Tech,CSE,5.908073308408241
Male,B.Tech,CSE,7.111788285887966
Female,MS,CND,7.993888522725906
Male,MS,CSE,8.99139401297047
Female,MS,CND,8.950787152093527
Male,B.Tech,CSE,6.910119768544018
Female,MS,CSE,8.063621310935645
Female,PhD,CND,8.539130931031144
Female,B.Tech,ECE,8.122535663633583
Male,PhD,CHD,8.505823280898975
Male,B.Tech,CHD,4.689760008179668
Female,B.Tech,ECE,4.0
Male,B.Tech,CND,6.269901543369794
Male,B.Tech,CSE,7.969846962967406
Female,MS,CHD,8.350649877917261
Male,PhD,CHD,8.30249732009599
Other,B.Tech,ECE,6.312716102593794
Male,B.Tech,CSE,6.150361579701765
Male,B.Tech,ECE,7.631417711467837
Male,B.Tech,CHD,8.542710505473629
Male,MS,ECE,8.547146712052319
Male,MS,CND,6.581898779445044
Male,B.Tech,ECE,6.411984075136524
Female,B.Tech,CSE,7.669413511942442
Female,B.Tech,CHD,7.115434195816519
Female,B.Tech,ECE,7.039789589449362
Male,B.Tech,ECE,8.10278422231873
Female,B.Tech,CSE,5.9833442674956725
Female,B.Tech,CND,7.288708604920517
Female,B.Tech,ECE,6.246478763891394
Male,MS,ECE,7.914094139220622
Female,PhD,CSE,7.8808788753125825
Female,B.Tech,CSE,7.4098561264326355
Male,B.Tech,ECE,7.710447640829092
Male,MS,ECE,8.414840761045822
Male,B.Tech,CHD,7.032001280537039
Female,B.Tech,CSE,6.280327768461415
Female,B.Tech,ECE,6.490690426429669
Male,B.Tech,ECE,5.513697543928508
Male,PhD,CSE,8.456734406906634
Female,B.Tech,CSE,6.480262337033633
Female,B.Tech,CSE,7.1444457968894
Other,B.Tech,CSE,5.493955866804239
Male,B.Tech,ECE,7.129422768273957
Male,PhD,CND,8.9902662734179
Male,MS,CSE,7.7260162337222615
Female,B.Tech,ECE,7.604216065398946
Male,MS,ECE,7.033502857765184
Male,B.Tech,CND,7.754219528816607
Male,B.Tech,ECE,8.226255097145534
Female,B.Tech,CND,6.937022557110364
Female,B.Tech,ECE,6.596738910633279
Male,MS,CSE,9.906116859910044
Male,PhD,ECE,8.221490221029933
Male,B.Tech,CHD,5.984495140994177
Male,B.Tech,CHD,6.049618573082638
Male,B.Tech,ECE,7.338080226960886
Female,B.Tech,CHD,7.894603698222916
Male,B.Tech,CND,7.193467276065402
Male,PhD,CSE,8.382209109498586
Male,B.Tech,ECE,7.523883866895746
Female,MS,ECE,8.60225211384873
Male,B.Tech,CHD,7.744929473575728
Female,B.Tech,CSE,7.1462886448977345
Female,B.Tech,ECE,4.630730304151491
Male,B.Tech,CSE,6.6974384387071355
Female,B.Tech,CSE,5.321892202554045
Female,B.Tech,CSE,7.265395287194355
Male,PhD,CHD,8.54152923936575
Male,B.Tech,CSE,7.045708332587873
Male,MS,CND,9.311101076204286
Male,B.Tech,CSE,7.275284153427996
Female,B.Tech,CHD,7.398787406065227
Female,B.Tech,ECE,7.8782505145882515
Male,MS,ECE,7.942281289834549
Male,B.Tech,CSE,6.69441870670802
Female,B.Tech,ECE,7.298126587756905
Male,B.Tech,CND,7.140832579430694
Female,B.Tech,CHD,6.8608166473084715
Male,B.Tech,CSE,8.400699558084149
Male,PhD,CND,8.575607894929634
Male,B.Tech,ECE,7.68168623332533
Female,MS,CSE,8.473054973543327
Male,B.Tech,CND,8.372721044893703
Male,B.Tech,CND,8.228223765328417
Female,B.Tech,ECE,6.717641435201378
Male,B.Tech,CHD,8.033723903653824
Male,B.Tech,ECE,5.963885328411656
Male,MS,CND,7.275187275293456
Male,MS,CHD,8.691390755540068
Male,B.Tech,CSE,8.390560121413902
Male,B.Tech,ECE,5.406678049483398
Male,B.Tech,CND,5.558266597042699
Male,B.Tech,ECE,5.575290553321497
Male,B.Tech,CSE,7.611956213629506
Male,B.Tech,ECE,7.033852546780652
Female,B.Tech,CSE,6.038981759709258
Male,B.Tech,ECE,5.859418356186852
Male,B.Tech,ECE,9.564911773961043
Female,B.Tech,CSE,8.039196147346951
Male,MS,CHD,7.177169968832182
Female,B.Tech,ECE,7.068016574855415
Male,B.Tech,ECE,7.375272942862986
Male,MS,CHD,6.841106204078071
Female,B.Tech,ECE,5.090216215442797
Female,B.Tech,ECE,5.85106026798179
Female,B.Tech,ECE,7.577428895453772
Female,PhD,CHD,8.997538998848007
Female,B.Tech,CSE,7.8521684302820836
Male,MS,CSE,8.57214526444066
Male,MS,ECE,7.954174642261304
Male,MS,ECE,9.040209660871612
Female,B.Tech,CND,8.161057229615235
Male,B.Tech,ECE,6.6969978631448495
Male,MS,CSE,8.93069960407243
Male,MS,CSE,8.142872147658402
Female,B.Tech,CSE,7.596735348649961
Male,B.Tech,ECE,6.147694734945424
Male,PhD,CND,8.674597099805865
Female,B.Tech,ECE,6.68785062452426
Female,B.Tech,ECE,5.990432013124623
Male,B.Tech,CHD,8.537476768186126
Male,PhD,CHD,8.348102989943216
Female,B.Tech,ECE,7.17598787863052
Male,PhD,CSE,8.729651387877619
Male,MS,CND,8.00325322152237
Male,MS,CHD,8.842218900786676
Male,B.Tech,CHD,7.129078919618221
Male,B.Tech,CSE,7.867965117841185
Male,B.Tech,CND,6.091196503441142
Female,B.Tech,ECE,6.2251459727879785
Male,B.Tech,ECE,7.031693163755006
Male,MS,ECE,7.7711395375455155
Male,B.Tech,CSE,7.267093868199501
Male,PhD,CHD,8.577825139356953
Male,B.Tech,CSE,7.8289235868056855
Female,B.Tech,ECE,8.145289716479262
Male,PhD,CHD,9.293446431775317
Female,B.Tech,ECE,5.671259485279154
Male,B.Tech,ECE,8.695703287132723
Male,B.Tech,CND,5.412329990568055
Male,MS,CSE,6.785163382661109
Male,B.Tech,CSE,6.848785416878504
Male,B.Tech,CSE,6.215117757781841
Male,PhD,CND,8.23625810402574
Male,B.Tech,ECE,5.379370971825029
Male,B.Tech,CHD,8.764232730985901
Female,PhD,ECE,8.413342622772776
Male,B.Tech,ECE,7.845039225955501
Male,B.Tech,ECE,7.503652414722278
Female,B.Tech,CHD,6.5000633108010115
Male,MS,CHD,7.949003922302018
Male,B.Tech,ECE,7.249360944802373
Male,B.Tech,CSE,7.0898380259315195
Other,B.Tech,CHD,6.82292485406287
Female,MS,ECE,6.500286934051375
Male,B.Tech,CSE,7.44780318530574
Female,B.Tech,CSE,7.971931590384716
Male,B.Tech,CSE,7.85033340224461
Female,B.Tech,CND,6.6315100282203785
Male,MS,CSE,7.479936490991792
Female,MS,CSE,8.456982169058548
Female,MS,ECE,7.874508323450334
Male,B.Tech,ECE,6.563516437773556
Female,B.Tech,CSE,7.4598403592510785
Male,B.Tech,CSE,7.51317368286529
Male,B.Tech,CSE,7.301644119564288
Male,PhD,CND,8.16328605410178
Male,B.Tech,CSE,6.41811285825652
Male,B.Tech,CSE,7.725413439256655
Female,MS,ECE,8.298290153438668
Male,B.Tech,CND,4.701831617051168
Female,B.Tech,CSE,8.106824257794958
Female,MS,CND,8.707351367683788
Male,PhD,CSE,8.488644987729023
Male,B.Tech,ECE,8.233920864540659
Male,MS,CND,7.531619907084094
Male,B.Tech,CSE,6.524223723920825
Female,B.Tech,ECE,5.774950112430215
Male,MS,CSE,8.069269876791672
Male,PhD,CND,8.399398279884084
Female,B.Tech,ECE,7.657577494817648
Male,MS,CSE,8.083063854393965
Male,B.Tech,CSE,7.2254358520008
Female,B.Tech,CSE,8.695437495583365
Male,B.Tech,ECE,7.032697758885716
Female,B.Tech,CSE,6.901189375088246
Male,B.Tech,CHD,6.926710871834852
Male,B.Tech,ECE,8.356378807743692
Male,B.Tech,CSE,6.996309316311387
Female,B.Tech,ECE,7.940324175547801
Female,B.Tech,CSE,8.149855254879895
Male,B.Tech,CSE,6.702074108750274
Female,B.Tech,CSE,6.308098858811319
Male,B.Tech,CSE,6.612614592019958
Female,B.Tech,ECE,5.765622936977978
Female,B.Tech,CSE,5.413799584552765
Female,B.Tech,ECE,7.614923582605085
Female,B.Tech,ECE,7.706740504031875
Female,B.Tech,CSE,7.70531655435004
Male,B.Tech,ECE,8.000368675941214
Female,MS,CHD,7.865217073420439
Male,MS,CND,7.46666384463977
Female,B.Tech,ECE,8.081858404330726
Male,B.Tech,CHD,7.405665043510967
Female,B.Tech,CSE,7.580340350122496
Male,MS,ECE,7.5082933323832695
Male,B.Tech,ECE,6.743711006258719
Male,B.Tech,CND,7.096134727892262
Male,B.Tech,CSE,8.097271437448404
Male,B.Tech,CHD,9.1121087147855
Male,MS,CHD,7.115816985049433
Female,B.Tech,ECE,7.148237537474517
Male,MS,CSE,7.42906934507081
Male,B.Tech,CSE,7.182753215385832
Female,B.Tech,CSE,6.738948039026302
Male,B.Tech,CND,6.170140566533151
Male,MS,ECE,9.055090020008798
Male,B.Tech,CSE,8.693387426701726
Female,MS,ECE,8.357926355069168
Male,B.Tech,CSE,6.637298891481915
Male,MS,CSE,7.629586716167807
Male,PhD,CND,8.764225227376103
Female,PhD,CHD,9.23112038588261
Male,B.Tech,ECE,7.581176804499397
Male,B.Tech,CSE,6.986598646798217
Female,B.Tech,CND,5.685475792441721
Female,B.Tech,CHD,6.134628170798395
Male,MS,CND,7.811574115083001
Female,PhD,CND,8.629208240544019
Male,B.Tech,ECE,5.816108570721077
